ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,349,34900.0,2025-10-02 20:44:16.878000+00:00,2025-10-02 13:44:16.878,74656878,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.278086021505376,7708.387096774193,0.5365376344086021,4.123333333333333,8.941290322580645,-0.0877419354838709,8.884731182795699,0.0401314344086021,0.024481576344086,1.492298064516129,0.0312668193548387,-0.0738798817204301,0.9863164408602152,0.3799105053763441,-0.1125452473118279,4.181487096774194,47.5992071,,-2.9343870967741936,24.99452688172043,124.73931182795698,125.530311827957,-122.83076116,101.50417622,7.28898048,0.0,81.17311827956989,22.0,20.4,0.858,100,True
,350,35000.0,2025-10-02 20:44:16.978000+00:00,2025-10-02 13:44:16.978,74656978,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.254060150375939,7696.541353383459,0.5394436090225564,4.614661654135338,9.943007518796993,0.0168421052631578,9.91578947368421,0.0452191984962406,0.0216096977443609,1.4790878195488724,0.1635812135338346,0.2393021879699248,0.983283015037594,-2.6412871503759403,-0.0497526315789471,5.145294285714286,47.5992071,,-3.107714285714286,25.0162030075188,125.36896240601504,126.1602030075188,-122.83076116,101.50417622,7.28898048,0.0,81.05187969924812,22.0,20.4,0.858,100,True
,351,35100.0,2025-10-02 20:44:17.078000+00:00,2025-10-02 13:44:17.078,74657078,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.229248120300752,7673.233082706767,0.5439548872180452,5.441729323308271,11.702406015037594,0.0694736842105263,11.652631578947368,0.0468373187969924,0.0209618781954887,1.473862255639098,0.0982381308270676,0.2791871503759398,0.9824018120300751,-9.703775120300753,3.6054578947368423,2.2931514285714285,47.5992071,,-3.4505714285714286,25.01996240601504,125.87196992481202,126.66396240601505,-122.83076116,101.50417622,7.28898048,0.0,80.90150375939851,22.0,20.4,0.858,100,True
,352,35200.0,2025-10-02 20:44:17.178000+00:00,2025-10-02 13:44:17.178,74657178,0.1,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.226253012048192,7685.108433734939,0.5368674698795181,6.1332530120481925,13.084698795180724,-0.0544578313253012,13.027590361445784,0.0427438554216867,0.0183834530120481,1.4701972289156626,0.010304873253012,0.0484230240963855,0.982632843373494,4.652199518072289,-3.245866626506024,3.4484793975903614,47.5992071,,-3.692036144578313,25.11930120481928,126.86185542168674,127.65385542168674,-122.83076116,101.50417622,7.28898048,0.0,81.06385542168674,22.0,20.403614457831324,0.8569638554216867,100,True
,353,35300.0,2025-10-02 20:44:17.278000+00:00,2025-10-02 13:44:17.278,74657278,0.1,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.235886597938144,7690.680412371134,0.5610309278350516,7.203505154639175,15.172886597938144,0.3002061855670103,15.18257731958763,0.0507761649484536,0.0125967711340206,1.450229175257732,0.0012750136082474,-0.247760443298969,0.9850710721649484,-4.609605773195876,-1.925451237113402,8.221975360824741,47.5992071,,-4.089701030927835,25.329876288659797,127.6301649484536,128.4219587628866,-122.83076116,101.50417622,7.28898048,0.0,80.03814432989691,22.0,20.5,0.8555876288659794,100,True
,354,35400.0,2025-10-02 20:44:17.378000+00:00,2025-10-02 13:44:17.378,74657378,0.1,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.25059375,7701.5390625,0.565,7.660234375,16.07046875,0.043046875,16.036875,0.0539465265625,0.0087744469531249,1.43855875,-0.02147961015625,0.0856998421875,0.9868016796875,-8.99739984375,-0.1035817499999999,3.88235765625,47.5992071,,-4.2944375,25.3649453125,128.2592109375,129.050390625,-122.83076116,101.50417622,7.28898048,0.0,79.871875,22.0,20.5,0.8536406249999999,100,True
,355,35500.0,2025-10-02 20:44:17.478000+00:00,2025-10-02 13:44:17.478,74657478,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.26621875,7703.8828125,0.565,6.574296875,13.89859375,-0.074140625,13.849375,0.0536001203125,0.004499564140625,1.43068375,-0.04854921953125,-0.0476356265625,0.9891524609375,7.625209531250002,0.29069325,5.00021703125,47.5992071,,-3.9006875,25.2516640625,128.78186718749998,129.573828125,-122.83076116,101.50417622,7.28898048,0.0,80.184375,22.0,20.5,0.852078125,100,True
,356,35600.0,2025-10-02 20:44:17.578000+00:00,2025-10-02 13:44:17.578,74657578,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.248767676767677,7688.646464646465,0.5755555555555555,6.731111111111112,14.221818181818184,0.0543434343434343,14.21020202020202,0.0434292191919191,0.0053547907070707,1.4138521212121211,-0.1553625838383838,-0.4396431272727272,0.994134191919192,-5.443052424242426,-0.2243499191919191,11.87806,47.59926791919192,,-3.917464646464647,25.242161616161617,130.04683838383838,130.83883838383838,-122.83072089535354,101.85125267454546,7.479882768888888,0.0,80.1040404040404,22.0,20.5,0.8500808080808081,100,True
,357,35700.0,2025-10-02 20:44:17.678000+00:00,2025-10-02 13:44:17.678,74657678,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.247585106382979,7689.0,0.561031914893617,8.36968085106383,17.495212765957447,0.0061702127659574,17.471063829787234,0.0656352659574468,0.0047336851063829,1.3862328723404256,-0.0979753106382978,0.0333196617021276,0.9954789042553192,-3.916415106382979,-0.0133335319148936,10.024878723404257,47.59927048,,-4.5193085106382975,25.396776595744683,130.1941489361702,130.9861489361702,-122.8307192,101.86586642,7.48792076,0.0,79.91382978723405,22.0,20.5,0.8497234042553191,100,True
,358,35800.0,2025-10-02 20:44:17.778000+00:00,2025-10-02 13:44:17.778,74657778,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.244321428571428,7692.166666666667,0.5583928571428571,9.396071428571428,19.492738095238096,-0.0302380952380952,19.456309523809523,0.0658134238095238,0.0014890873333333,1.3752125,-0.2085437976190476,-0.1945657916666666,0.99595425,2.793840952380952,-2.276765,5.101718452380953,47.59927048,,-4.893738095238096,25.47270238095238,131.00233333333333,131.79433333333333,-122.8307192,101.86586642,7.48792076,0.0,79.86428571428571,22.0,20.5,0.8470952380952381,100,True
,359,35900.0,2025-10-02 20:44:17.878000+00:00,2025-10-02 13:44:17.878,74657878,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.253907216494845,7710.577319587629,0.5754123711340206,9.984123711340208,20.52494845360825,0.1436082474226804,20.531340206185565,0.0574912350515463,-0.0033229636288659,1.3622041237113405,0.1142134329896907,-0.1482474432989691,0.9952273298969072,4.0949259793814425,-7.2632874226804125,8.622034020618557,47.59927048,,-5.081360824742268,25.6320206185567,131.984,132.77563917525774,-122.8307192,101.86586642,7.48792076,0.0,79.21958762886598,22.0,20.5,0.8429175257731959,100,True
,360,36000.0,2025-10-02 20:44:17.978000+00:00,2025-10-02 13:44:17.978,74657978,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.287522727272727,7744.295454545455,0.5919090909090908,11.24159090909091,22.74727272727273,0.1845454545454545,22.75159090909091,0.0569418,-0.0074613,1.34866,-0.225087,-0.465969,0.993623,-3.25612,-8.91452,13.4162,47.59927048,,-5.525045454545454,25.883159090909093,132.6904772727273,133.48190909090908,-122.8307192,101.86586642,7.48792076,0.0,78.68409090909091,22.0,20.5,0.8397045454545454,100,True
,361,36100.0,2025-10-02 20:44:18.078000+00:00,2025-10-02 13:44:18.078,74658078,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.336777777777778,7801.0,0.5854444444444444,11.897777777777778,23.84777777777778,-0.1033333333333333,23.802222222222223,0.0756933555555555,-0.0126100222222222,1.3320488888888888,0.0309891111111111,0.1222821111111111,0.9947185555555556,-6.562775555555556,-0.8996588888888901,2.34165,47.59927048,,-5.815222222222222,26.05377777777778,133.4417777777778,134.2337777777778,-122.8307192,101.86586642,7.48792076,0.0,78.95555555555556,22.0,20.5,0.8352222222222222,100,True
,362,36200.0,2025-10-02 20:44:18.178000+00:00,2025-10-02 13:44:18.178,74658178,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.363,7837.558139534884,0.5767209302325581,10.953488372093023,22.03558139534884,-0.225813953488372,21.95953488372093,0.0743117162790697,-0.016557465116279,1.3273460465116278,0.0704737209302325,0.335829,0.996495,-6.904709302325582,3.648643953488372,-4.086217906976744,47.59927048,,-5.479604651162791,26.02706976744186,133.756,134.548,-122.8307192,101.86586642,7.48792076,0.0,79.53953488372093,22.0,20.5,0.833,100,True
,363,36300.0,2025-10-02 20:44:18.278000+00:00,2025-10-02 13:44:18.278,74658278,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.378829787234043,7855.95744680851,0.5836382978723403,9.819148936170212,19.84765957446809,-0.0435106382978723,19.80414893617021,0.0567190840425531,-0.0150067531914893,1.3340177659574468,-0.0851661617021276,-0.0212422159574468,0.9129587021276596,-4.326090957446809,3.609018404255319,0.4918042553191488,47.59927048,,-5.073446808510639,26.005797872340423,134.399414893617,135.191414893617,-122.8307192,101.86586642,7.48792076,0.0,79.73297872340426,22.0,20.5,0.8303617021276596,100,True
,364,36400.0,2025-10-02 20:44:18.378000+00:00,2025-10-02 13:44:18.378,74658378,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.418483146067415,7871.898876404494,0.5811011235955056,8.580561797752809,17.462022471910114,-0.0598876404494382,17.422921348314606,0.0590312865168539,-0.0128780494382022,1.3242922471910112,0.1067164898876404,-0.1614942584269663,0.8453045280898877,1.1709899999999998,2.54307382022472,3.568830561797753,47.59927048,,-4.640483146067416,25.96289887640449,135.98512359550563,136.77712359550563,-122.8307192,101.86586642,7.48792076,0.0,79.92471910112359,22.0,20.5,0.8241685393258427,100,True
,365,36500.0,2025-10-02 20:44:18.478000+00:00,2025-10-02 13:44:18.478,74658478,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.429,7881.921348314607,0.5764719101123595,8.455617977528089,17.21438202247191,0.0317977528089887,17.182921348314604,0.0628931382022471,-0.011642653483146,1.320897191011236,0.187413415730337,-0.0221039662921348,0.9912683483146068,-1.0582742696629204,1.6126585393258432,-0.274829662921348,47.59930586516854,,-4.580168539325842,25.99202247191011,136.376,137.168,-122.83070044764044,102.201982892809,7.463880197303371,0.0,79.938202247191,22.0,20.5,0.823,100,True
,366,36600.0,2025-10-02 20:44:18.578000+00:00,2025-10-02 13:44:18.578,74658578,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.428351648351648,7886.8351648351645,0.5878351648351648,7.695164835164835,15.73032967032967,0.1116483516483516,15.720879120879122,0.0613021032967033,-0.0091769819780219,1.3216071428571428,0.156396923076923,-0.0675882087912087,0.988106846153846,1.9648979120879115,-0.2441038461538465,-1.3951558131868131,47.59933609,,-4.337461538461539,25.96818681318681,136.8279010989011,137.6199010989011,-122.83068443,102.48908238,7.44334555,0.0,79.67032967032966,22.0,20.5,0.8223516483516483,100,True
,367,36700.0,2025-10-02 20:44:18.678000+00:00,2025-10-02 13:44:18.678,74658678,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.436869565217392,7913.652173913043,0.5784347826086956,7.349565217391304,15.061304347826086,-0.1491304347826086,14.989565217391304,0.0618349,-0.0089368926086956,1.3198217391304348,-0.0115022173913043,-0.2676279130434782,0.9842287391304348,-0.4778721739130418,-0.5735978260869565,-0.7260443043478261,47.59933609,,-4.221913043478261,25.96434782608696,137.56821739130436,138.35947826086957,-122.83068443,102.48908238,7.44334555,0.0,80.04347826086956,22.0,20.5,0.8205217391304347,100,True
,368,36800.0,2025-10-02 20:44:18.778000+00:00,2025-10-02 13:44:18.778,74658778,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.465054945054945,7943.714285714285,0.5798461538461538,7.265054945054945,14.833296703296703,-0.0629670329670329,14.785054945054943,0.0613288626373626,-0.0098120429670329,1.322254945054945,-0.0910201472527472,-0.113082567032967,0.9815823846153846,-1.503152087912088,-0.7834741758241759,-1.1803432417582418,47.59933609,,-4.187010989010989,26.05386813186813,138.30924175824174,139.1010769230769,-122.83068443,102.48908238,7.44334555,0.0,80.28351648351648,22.0,20.5,0.8191648351648351,100,True
,369,36900.0,2025-10-02 20:44:18.878000+00:00,2025-10-02 13:44:18.878,74658878,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.498144444444445,7971.411111111111,0.5630333333333333,8.056666666666667,16.31511111111111,0.0577777777777777,16.294,0.06825647,-0.0093751844444444,1.3303495555555556,-0.1756632777777777,-0.1925423777777777,0.9859836666666668,3.2135498888888887,2.1702295555555557,-10.82182577777778,47.59933609,,-4.504211111111111,26.227677777777775,139.10743333333332,139.89844444444444,-122.83068443,102.48908238,7.44334555,0.0,80.00666666666666,22.0,20.5,0.8189777777777777,100,True
,370,37000.0,2025-10-02 20:44:18.978000+00:00,2025-10-02 13:44:18.978,74658978,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.515956043956044,8009.813186813187,0.5639450549450549,5.407032967032968,11.169230769230769,-0.169010989010989,11.04076923076923,0.0509864747252747,-0.0118407719780219,1.3497216483516483,-0.1560259252747252,0.1718128461538461,0.9844365164835164,2.496020879120879,-3.000957472527473,-5.883953516483516,47.59933609,,-3.4942637362637363,26.046175824175823,139.85216483516484,140.64416483516484,-122.83068443,102.48908238,7.44334555,0.0,80.72087912087912,22.0,20.5,0.817,100,True
,371,37100.0,2025-10-02 20:44:19.078000+00:00,2025-10-02 13:44:19.078,74659078,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.544499999999999,8011.125,0.550875,1.0941666666666667,2.464583333333333,-0.2904166666666666,2.31,0.0592534916666666,-0.00488938125,1.3591054166666667,0.0222470083333333,0.2390586041666666,0.9875265416666666,-10.86400625,9.686992916666666,-7.58078875,47.59933609,,-1.7602916666666668,25.5295,140.73179166666665,141.52379166666665,-122.83068443,102.48908238,7.44334555,0.0,81.6,22.0,20.5,0.8180416666666667,100,True
,372,37200.0,2025-10-02 20:44:19.178000+00:00,2025-10-02 13:44:19.178,74659178,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.504134831460674,7956.022471910112,0.5496404494382023,0.7071910112359551,1.578314606741573,-0.0174157303370786,1.5178651685393256,0.0578027887640449,0.0059811701123595,1.3834033707865168,-0.1224765191011235,0.1618895224719101,0.9899768314606742,1.5951226741573032,9.575786966292137,-17.566671910112362,47.59933609,,-1.553988764044944,25.29143820224719,141.95667415730338,142.74840449438204,-122.83068443,102.48908238,7.44334555,0.0,81.70786516853933,22.0,20.5,0.8228089887640448,100,True
,373,37300.0,2025-10-02 20:44:19.278000+00:00,2025-10-02 13:44:19.278,74659278,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.464794117647059,7914.073529411765,0.5195367647058824,0.6736029411764706,1.5491176470588233,-0.1871323529411764,1.3971323529411763,0.0420588698529411,0.0107186997058823,1.4141389705882352,-0.0097670757352941,0.2390297352941176,0.9910836544117648,1.993019169117647,5.274457058823529,-17.17630661764706,47.59933609,,-1.5651838235294118,25.077882352941177,142.61816911764706,143.40916911764705,-122.83068443,102.48908238,7.44334555,0.0,82.18014705882354,22.0,20.5,0.8257720588235293,100,True
,374,37400.0,2025-10-02 20:44:19.378000+00:00,2025-10-02 13:44:19.378,74659378,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.444205882352941,7871.426470588235,0.4982132352941176,-0.7161029411764706,-1.5391176470588237,-0.1503676470588235,-1.6396323529411765,0.0308933551470588,0.0135716702941176,1.4355360294117647,0.1093478507352941,-0.1113967352941177,0.9909740955882352,8.574911080882353,2.8851629411764708,-19.279468382352945,47.59933609,,-0.9085661764705882,24.766117647058824,143.11008088235295,143.90108088235294,-122.83068443,102.48908238,7.44334555,0.0,82.69485294117648,22.0,20.5,0.8279779411764705,100,True
,375,37500.0,2025-10-02 20:44:19.478000+00:00,2025-10-02 13:44:19.478,74659478,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.359375,7761.0,0.49575,-3.0450000000000004,-7.0975,-0.00875,-7.027500000000001,0.0321716,0.0282049875,1.46895875,0.0144026425,0.1543565,0.99350725,-3.74934,8.338582475,-12.5071,47.5993438675,,0.006375,23.963,143.86525,144.65725,-122.83068093,102.49233697375,7.41019946625,0.0,82.9125,22.0,20.5,0.833625,100,True
,376,37600.0,2025-10-02 20:44:19.578000+00:00,2025-10-02 13:44:19.578,74659578,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.258652631578947,7674.778947368421,0.5060631578947369,-1.5516842105263158,-3.9122105263157896,0.2122105263157895,-3.5670526315789477,0.0277694884210526,0.0331030915789473,1.498942,0.0559965231578947,0.404127947368421,0.9919013684210528,1.0037683157894737,1.1621407957894738,-17.70466105263158,47.59939831,,-0.5238526315789473,23.997431578947367,144.5891894736842,145.3811894736842,-122.83065643,102.51511913,7.17817688,0.0,82.27578947368421,22.0,20.5,0.8389684210526316,100,True
,377,37700.0,2025-10-02 20:44:19.678000+00:00,2025-10-02 13:44:19.678,74659678,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.206823529411764,7607.529411764706,0.4907764705882352,-1.6836470588235293,-4.208705882352941,-0.0790588235294117,-3.9478823529411766,0.0175247496470588,0.0372965352941176,1.5328111764705885,-0.042153106117647,0.2336977058823529,0.9928768235294118,-6.695630941176471,6.4918537647058825,-20.23750588235294,47.59939831,,-0.4494823529411765,23.749223529411765,145.28911764705882,146.08111764705882,-122.83065643,102.51511913,7.17817688,0.0,82.43058823529412,22.0,20.5,0.8433176470588235,100,True
,378,37800.0,2025-10-02 20:44:19.778000+00:00,2025-10-02 13:44:19.778,74659778,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.1365425531914894,7529.170212765957,0.4651382978723404,-3.497340425531915,-8.539787234042553,-0.2491489361702127,-8.46095744680851,0.0061862484042553,0.042415029787234,1.5613329787234045,-0.059938304680851,0.2416157234042553,0.993728829787234,-12.172574468085106,7.471695957446808,-13.99969989361702,47.59939831,,0.3093936170212765,23.114936170212765,146.01410638297872,146.80610638297873,-122.83065643,102.51511913,7.17817688,0.0,83.22021276595744,22.0,20.5,0.8482872340425531,100,True
,379,37900.0,2025-10-02 20:44:19.878000+00:00,2025-10-02 13:44:19.878,74659878,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.014156626506024,7400.433734939759,0.4629036144578313,-3.799156626506024,-9.428915662650605,0.0528915662650602,-9.34578313253012,0.0070341769879518,0.0456818518072289,1.583323734939759,-0.0371555289156626,0.0176763457831325,0.9949270843373492,6.653295180722892,0.0945142168674695,-11.093471325301206,47.59939831,,0.5123614457831325,22.643277108433733,146.72951807228915,147.52151807228915,-122.83065643,102.51511913,7.17817688,0.0,83.24578313253012,22.0,20.5,0.8539518072289156,100,True
,380,38000.0,2025-10-02 20:44:19.978000+00:00,2025-10-02 13:44:19.978,74659978,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,6.929350364963503,7303.678832116789,0.4645912408759124,-3.5786131386861317,-8.96875912408759,0.1399270072992701,-8.887299270072994,0.0043368990510948,0.0462090109489051,1.603108394160584,0.0583352240875912,0.1025642722627737,0.9933992554744524,3.764662043795619,1.1697456934306572,-13.527974452554744,47.59939831,,0.4444817518248175,22.40338686131387,147.2876496350365,148.0796496350365,-122.83065643,102.51511913,7.17817688,0.0,83.0,22.0,20.5,0.8584087591240875,100,True
,381,38100.0,2025-10-02 20:44:20.078000+00:00,2025-10-02 13:44:20.078,74660078,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,6.8504,7209.905263157894,0.4589473684210526,-3.711157894736842,-9.378105263157895,0.0213684210526315,-9.325894736842104,0.0037072091578947,0.0477446221052631,1.6250912631578949,0.1119021978947368,0.2057558684210526,0.9919676,-9.147438631578948,5.650603368421053,-13.660753684210526,47.59939831,,0.5208842105263158,22.112105263157893,147.8893157894737,148.6810105263158,-122.83065643,102.51511913,7.17817688,0.0,82.93894736842105,22.0,20.5,0.8631368421052632,100,True
,382,38200.0,2025-10-02 20:44:20.178000+00:00,2025-10-02 13:44:20.178,74660178,0.0,0.6,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,6.71752380952381,7071.0,0.4495714285714285,-2.928095238095238,-7.551904761904762,0.0416666666666666,-7.459761904761905,0.0058282883333333,0.0504802404761904,1.6597509523809524,0.0670106928571428,0.1599575595238095,0.992129119047619,-7.631086666666667,4.916611666666666,-17.48562619047619,47.59939831,,0.2555476190476191,21.834476190476188,148.76502380952385,149.55642857142857,-122.83065643,102.51511913,7.17817688,0.0,82.71904761904761,22.0,20.5,0.8692142857142857,100,True
